NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,TOT_EMP,A_MEAN,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90
488500,Freight Transportation Arrangement,15-1141,Database Administrators,110,"65,850","34,810","40,790","64,270","82,910","106,900"
491100,Postal Service,13-1141,"Compensation, Benefits, and Job Analysis Specialists",460,"72,620","59,810","64,580","71,210","78,100","85,730"
491100,Postal Service,13-1161,Market Research Analysts and Marketing Specialists,100,"89,310","72,870","78,520","86,790","101,190","113,180"
491100,Postal Service,13-2031,Budget Analysts,130,"84,230","67,860","75,380","81,310","94,860","102,740"
491100,Postal Service,13-2051,Financial Analysts,40,"90,990","60,150","74,450","91,840","106,050","113,190"
491100,Postal Service,15-1121,Computer Systems Analysts,400,"79,610","64,230","68,690","78,840","84,670","99,810"
491100,Postal Service,15-1141,Database Administrators,350,"60,840","55,560","55,560","55,570","55,580","98,710"
491100,Postal Service,15-2031,Operations Research Analysts,270,"92,050","68,170","79,020","95,570","102,750","113,180"
491100,Postal Service,15-2041,Statisticians,70,"75,330","60,140","64,890","72,790","74,370","108,190"
492100,Couriers and Express Delivery Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",130,"55,380","40,180","45,370","52,370","59,540","83,530"
492100,Couriers and Express Delivery Services,13-1161,Market Research Analysts and Marketing Specialists,**,"82,420","48,820","64,600","84,830","100,250","116,160"
492100,Couriers and Express Delivery Services,13-2051,Financial Analysts,210,"64,270","44,390","51,920","58,920","70,400","90,560"
492100,Couriers and Express Delivery Services,15-1121,Computer Systems Analysts,280,"78,110","56,670","65,980","75,330","90,760","108,020"
492100,Couriers and Express Delivery Services,15-2031,Operations Research Analysts,70,"73,880","49,830","58,190","70,530","86,030","104,410"
493100,Warehousing and Storage,13-1141,"Compensation, Benefits, and Job Analysis Specialists",220,"53,440","33,030","37,520","48,510","66,330","83,810"
493100,Warehousing and Storage,13-1161,Market Research Analysts and Marketing Specialists,780,"63,440","28,410","43,070","61,660","82,600","99,630"
493100,Warehousing and Storage,13-2051,Financial Analysts,200,"75,420","48,970","57,910","70,620","86,160","111,340"
493100,Warehousing and Storage,15-1121,Computer Systems Analysts,600,"76,160","48,120","59,730","74,260","92,110","110,910"
493100,Warehousing and Storage,15-1141,Database Administrators,300,"60,900","42,990","50,250","57,550","68,960","86,380"
493100,Warehousing and Storage,15-2031,Operations Research Analysts,100,"51,370","28,680","40,540","46,170","61,640","82,830"
511100,"Newspaper, Periodical, Book, and Directory Publishers",13-1141,"Compensation, Benefits, and Job Analysis Specialists",300,"68,490","43,690","53,150","64,700","80,520","99,870"
511100,"Newspaper, Periodical, Book, and Directory Publishers",13-1161,Market Research Analysts and Marketing Specialists,"7,360","66,160","34,930","45,210","62,050","83,150","104,980"
511100,"Newspaper, Periodical, Book, and Directory Publishers",13-2031,Budget Analysts,40,"70,370","45,640","56,800","69,860","83,520","97,540"
511100,"Newspaper, Periodical, Book, and Directory Publishers",13-2041,Credit Analysts,140,"64,770","41,530","46,890","58,540","72,900","93,850"
511100,"Newspaper, Periodical, Book, and Directory Publishers",13-2051,Financial Analysts,910,"88,750","51,810","62,840","78,250","98,890","135,880"
511100,"Newspaper, Periodical, Book, and Directory Publishers",15-1121,Computer Systems Analysts,"1,760","80,570","47,050","60,770","77,360","96,840","119,790"
511100,"Newspaper, Periodical, Book, and Directory Publishers",15-1122,Information Security Analysts,300,"93,880","48,460","64,900","88,890","115,280","147,830"
511100,"Newspaper, Periodical, Book, and Directory Publishers",15-1141,Database Administrators,"1,200","77,920","41,490","53,630","76,520","99,180","122,030"
511100,"Newspaper, Periodical, Book, and Directory Publishers",15-2031,Operations Research Analysts,220,"78,010","42,410","55,840","76,550","97,780","117,690"
511100,"Newspaper, Periodical, Book, and Directory Publishers",15-2041,Statisticians,140,"86,030","52,240","66,130","86,000","106,250","121,280"
511200,Software Publishers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",470,"85,480","47,070","60,960","79,390","105,620","135,210"
511200,Software Publishers,13-1161,Market Research Analysts and Marketing Specialists,"9,090","90,690","39,330","55,160","85,690","123,530","148,120"
511200,Software Publishers,13-2031,Budget Analysts,100,"86,030","53,560","66,170","81,590","105,850","129,120"
511200,Software Publishers,13-2041,Credit Analysts,170,"95,750","48,770","60,950","85,760","125,840","150,730"
511200,Software Publishers,13-2051,Financial Analysts,"1,750","92,800","50,640","65,240","84,920","110,540","146,230"
511200,Software Publishers,15-1121,Computer Systems Analysts,"10,470","87,070","45,860","62,700","83,490","107,730","136,220"
511200,Software Publishers,15-1122,Information Security Analysts,870,"95,820","55,160","68,260","89,840","116,060","146,520"
511200,Software Publishers,15-1141,Database Administrators,"2,170","87,430","48,050","64,250","84,400","110,090","134,680"
511200,Software Publishers,15-2031,Operations Research Analysts,"1,000","93,480","46,910","64,480","89,180","120,230","146,550"
511200,Software Publishers,15-2041,Statisticians,170,"89,400","58,530","71,890","86,420","101,450","126,160"
512100,Motion Picture and Video Industries,13-1141,"Compensation, Benefits, and Job Analysis Specialists",80,"62,920","37,410","47,190","64,800","75,100","88,880"
512100,Motion Picture and Video Industries,13-1161,Market Research Analysts and Marketing Specialists,"1,100","65,470","31,890","38,060","59,270","86,270","114,580"
512100,Motion Picture and Video Industries,13-2051,Financial Analysts,**,"100,470","59,630","69,790","91,500","129,010","150,380"
512100,Motion Picture and Video Industries,15-1121,Computer Systems Analysts,200,"98,420","53,960","71,160","94,680","118,680","149,620"
512100,Motion Picture and Video Industries,15-1122,Information Security Analysts,60,*,*,*,*,*,*
512100,Motion Picture and Video Industries,15-1141,Database Administrators,120,"82,900","43,010","55,320","80,540","108,950","133,480"
512200,Sound Recording Industries,13-1161,Market Research Analysts and Marketing Specialists,320,"60,490","33,410","41,340","54,290","74,960","102,500"
515100,Radio and Television Broadcasting,13-1141,"Compensation, Benefits, and Job Analysis Specialists",140,"65,780","43,400","53,610","65,360","76,400","92,760"
515100,Radio and Television Broadcasting,13-1161,Market Research Analysts and Marketing Specialists,"2,710","66,180","33,320","43,170","58,350","83,560","112,960"
515100,Radio and Television Broadcasting,13-2051,Financial Analysts,140,"91,790","52,930","62,000","78,640","102,150","155,680"
515100,Radio and Television Broadcasting,15-1121,Computer Systems Analysts,160,"82,690","48,540","63,490","81,400","99,930","120,970"
515100,Radio and Television Broadcasting,15-1122,Information Security Analysts,110,"75,080","40,040","55,880","80,290","91,270","101,270"
515100,Radio and Television Broadcasting,15-1141,Database Administrators,190,"82,970","42,860","55,680","84,270","106,030","124,640"
515200,Cable and Other Subscription Programming,13-1141,"Compensation, Benefits, and Job Analysis Specialists",60,"75,390","45,880","56,120","78,530","93,160","105,780"
515200,Cable and Other Subscription Programming,13-1161,Market Research Analysts and Marketing Specialists,610,"72,470","38,750","49,230","68,460","93,540","116,280"
515200,Cable and Other Subscription Programming,13-2051,Financial Analysts,270,"75,340","53,500","62,040","72,940","87,430","102,600"
515200,Cable and Other Subscription Programming,15-1121,Computer Systems Analysts,220,"88,640","50,650","63,530","84,850","110,870","140,370"
515200,Cable and Other Subscription Programming,15-1141,Database Administrators,90,"90,200","44,340","61,140","85,690","121,000","146,420"
517100,Wired Telecommunications Carriers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",840,"78,430","48,220","59,420","75,600","96,270","116,670"
517100,Wired Telecommunications Carriers,13-1161,Market Research Analysts and Marketing Specialists,"4,790","89,690","43,730","58,750","85,940","117,550","145,240"
517100,Wired Telecommunications Carriers,13-2031,Budget Analysts,670,"85,440","55,350","67,360","83,400","101,270","121,700"
517100,Wired Telecommunications Carriers,13-2041,Credit Analysts,580,"68,620","48,190","55,760","67,010","77,400","93,960"
517100,Wired Telecommunications Carriers,13-2051,Financial Analysts,"2,610","85,000","51,660","66,200","84,390","100,970","119,470"
517100,Wired Telecommunications Carriers,15-1121,Computer Systems Analysts,"5,660","86,990","53,460","63,810","79,430","104,220","136,140"
517100,Wired Telecommunications Carriers,15-1122,Information Security Analysts,"1,920","92,140","53,890","69,150","93,590","113,370","129,890"
517100,Wired Telecommunications Carriers,15-1141,Database Administrators,"3,680","88,910","54,410","70,730","89,380","108,140","122,400"
517100,Wired Telecommunications Carriers,15-2031,Operations Research Analysts,460,"79,520","43,610","56,540","74,050","95,020","122,670"
517200,Wireless Telecommunications Carriers (except Satellite),13-1161,Market Research Analysts and Marketing Specialists,"1,340","95,920","49,420","70,550","93,150","115,910","142,060"
517200,Wireless Telecommunications Carriers (except Satellite),13-2031,Budget Analysts,430,"92,900","54,350","67,880","90,700","111,950","130,220"
517200,Wireless Telecommunications Carriers (except Satellite),13-2041,Credit Analysts,**,"51,320","35,950","41,220","46,990","57,240","75,380"
517200,Wireless Telecommunications Carriers (except Satellite),13-2051,Financial Analysts,990,"83,030","50,470","63,570","79,760","96,210","117,760"
517200,Wireless Telecommunications Carriers (except Satellite),15-1121,Computer Systems Analysts,"1,630","86,790","50,900","67,010","85,920","106,250","124,460"
517200,Wireless Telecommunications Carriers (except Satellite),15-1122,Information Security Analysts,830,"101,710","63,400","88,900","105,700","117,140","128,970"
517200,Wireless Telecommunications Carriers (except Satellite),15-1141,Database Administrators,"1,200","82,000","53,300","65,080","77,940","96,500","118,490"
517200,Wireless Telecommunications Carriers (except Satellite),15-2031,Operations Research Analysts,90,"103,220","54,270","79,380","102,150","133,260","152,080"
517400,Satellite Telecommunications,13-1161,Market Research Analysts and Marketing Specialists,50,"91,630","51,050","68,230","90,550","121,030","141,780"
517400,Satellite Telecommunications,13-2051,Financial Analysts,30,"91,380","55,350","66,130","92,380","113,710","129,070"
517400,Satellite Telecommunications,15-1121,Computer Systems Analysts,110,"95,790","63,630","73,200","94,530","115,630","136,540"
517400,Satellite Telecommunications,15-1122,Information Security Analysts,**,"100,480","43,920","59,820","95,610","129,160","158,620"
517900,Other Telecommunications,13-1141,"Compensation, Benefits, and Job Analysis Specialists",90,"75,860","42,830","55,460","75,470","95,590","113,820"
517900,Other Telecommunications,13-1161,Market Research Analysts and Marketing Specialists,"1,040","78,740","35,120","49,570","70,800","107,170","138,910"
517900,Other Telecommunications,13-2031,Budget Analysts,50,"81,020","40,090","59,050","77,790","101,780","124,560"
517900,Other Telecommunications,13-2051,Financial Analysts,300,"78,250","44,550","57,350","73,140","92,020","120,500"
517900,Other Telecommunications,15-1121,Computer Systems Analysts,840,"87,290","52,510","65,540","82,480","104,760","129,150"
517900,Other Telecommunications,15-1122,Information Security Analysts,**,"93,600","51,280","68,790","92,310","115,800","145,320"
517900,Other Telecommunications,15-1141,Database Administrators,410,"81,160","48,610","60,200","80,290","101,660","119,550"
517900,Other Telecommunications,15-2031,Operations Research Analysts,150,"81,770","44,440","56,100","79,710","98,500","130,560"
518200,"Data Processing, Hosting, and Related Services",13-1141,"Compensation, Benefits, and Job Analysis Specialists",230,"67,250","35,250","48,800","64,250","83,960","102,490"
518200,"Data Processing, Hosting, and Related Services",13-1161,Market Research Analysts and Marketing Specialists,"2,900","76,630","38,580","50,150","69,650","97,820","126,050"
518200,"Data Processing, Hosting, and Related Services",13-2031,Budget Analysts,130,"81,110","45,190","55,640","77,480","106,190","124,440"
518200,"Data Processing, Hosting, and Related Services",13-2041,Credit Analysts,450,"79,550","41,620","53,880","78,140","100,340","121,450"
518200,"Data Processing, Hosting, and Related Services",13-2051,Financial Analysts,"1,440","76,530","42,430","53,800","71,460","93,680","122,180"
518200,"Data Processing, Hosting, and Related Services",15-1121,Computer Systems Analysts,"19,960","87,520","50,850","64,900","83,840","106,950","133,510"
518200,"Data Processing, Hosting, and Related Services",15-1122,Information Security Analysts,"2,570","93,780","53,440","70,610","91,940","115,390","140,380"
518200,"Data Processing, Hosting, and Related Services",15-1141,Database Administrators,"3,910","85,050","44,650","60,000","83,230","106,590","126,590"
518200,"Data Processing, Hosting, and Related Services",15-2031,Operations Research Analysts,"1,410","74,160","41,590","52,180","69,800","91,340","115,460"
518200,"Data Processing, Hosting, and Related Services",15-2041,Statisticians,400,*,*,*,*,*,*
